id_election;id_brut_miom;code_departement;libelle_departement;code_canton;libelle_canton;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;blancs;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_blancs_inscrits;ratio_blancs_votants;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants
2008_muni_t2;83073_0001;83;Var;;;83073;Le Luc;;;0001;1077;311;766;;35;731;28.88;71.12;;;3.25;4.57;67.87;95.43
2008_muni_t2;83073_0002;83;Var;;;83073;Le Luc;;;0002;908;242;666;;21;645;26.65;73.35;;;2.31;3.15;71.04;96.85
2008_muni_t2;83073_0003;83;Var;;;83073;Le Luc;;;0003;989;298;691;;15;676;30.13;69.87;;;1.52;2.17;68.35;97.83
2008_muni_t2;83073_0004;83;Var;;;83073;Le Luc;;;0004;992;290;702;;31;671;29.23;70.77;;;3.12;4.42;67.64;95.58
2008_muni_t2;83073_0005;83;Var;;;83073;Le Luc;;;0005;1149;321;828;;28;800;27.94;72.06;;;2.44;3.38;69.63;96.62
2008_muni_t2;83073_0006;83;Var;;;83073;Le Luc;;;0006;938;208;730;;18;712;22.17;77.83;;;1.92;2.47;75.91;97.53
2008_muni_t2;83086_0001;83;Var;;;83086;Le Muy;;;0001;1186;385;801;;16;785;32.46;67.54;;;1.35;2.0;66.19;98.0
2008_muni_t2;83086_0002;83;Var;;;83086;Le Muy;;;0002;1157;356;801;;26;775;30.77;69.23;;;2.25;3.25;66.98;96.75
2008_muni_t2;83086_0003;83;Var;;;83086;Le Muy;;;0003;1165;306;859;;23;836;26.27;73.73;;;1.97;2.68;71.76;97.32
2008_muni_t2;83086_0004;83;Var;;;83086;Le Muy;;;0004;1171;295;876;;19;857;25.19;74.81;;;1.62;2.17;73.19;97.83
2008_muni_t2;83086_0005;83;Var;;;83086;Le Muy;;;0005;1182;323;859;;16;843;27.33;72.67;;;1.35;1.86;71.32;98.14
2008_muni_t2;83087_0001;83;Var;;;83087;Nans-Les-Pins;;;0001;904;234;670;;30;640;25.88;74.12;;;3.32;4.48;70.8;95.52
2008_muni_t2;83087_0002;83;Var;;;83087;Nans-Les-Pins;;;0002;1007;318;689;;17;672;31.58;68.42;;;1.69;2.47;66.73;97.53
2008_muni_t2;83087_0003;83;Var;;;83087;Nans-Les-Pins;;;0003;905;256;649;;29;620;28.29;71.71;;;3.2;4.47;68.51;95.53
2008_muni_t2;83098_0001;83;Var;;;83098;Le Pradet;;;0001;884;190;694;;16;678;21.49;78.51;;;1.81;2.31;76.7;97.69
2008_muni_t2;83098_0002;83;Var;;;83098;Le Pradet;;;0002;954;253;701;;10;691;26.52;73.48;;;1.05;1.43;72.43;98.57
2008_muni_t2;83098_0003;83;Var;;;83098;Le Pradet;;;0003;856;202;654;;10;644;23.6;76.4;;;1.17;1.53;75.23;98.47
2008_muni_t2;83098_0004;83;Var;;;83098;Le Pradet;;;0004;800;178;622;;11;611;22.25;77.75;;;1.38;1.77;76.38;98.23
2008_muni_t2;83098_0005;83;Var;;;83098;Le Pradet;;;0005;777;166;611;;5;606;21.36;78.64;;;0.64;0.82;77.99;99.18
2008_muni_t2;83098_0006;83;Var;;;83098;Le Pradet;;;0006;855;199;656;;11;645;23.27;76.73;;;1.29;1.68;75.44;98.32
2008_muni_t2;83098_0007;83;Var;;;83098;Le Pradet;;;0007;766;162;604;;15;589;21.15;78.85;;;1.96;2.48;76.89;97.52
2008_muni_t2;83098_0008;83;Var;;;83098;Le Pradet;;;0008;866;247;619;;12;607;28.52;71.48;;;1.39;1.94;70.09;98.06
2008_muni_t2;83098_0009;83;Var;;;83098;Le Pradet;;;0009;922;248;674;;14;660;26.9;73.1;;;1.52;2.08;71.58;97.92
2008_muni_t2;83098_0010;83;Var;;;83098;Le Pradet;;;0010;917;209;708;;13;695;22.79;77.21;;;1.42;1.84;75.79;98.16
2008_muni_t2;83099_0001;83;Var;;;83099;Puget-Sur-Argens;;;0001;1222;268;954;;19;935;21.93;78.07;;;1.55;1.99;76.51;98.01
2008_muni_t2;83099_0002;83;Var;;;83099;Puget-Sur-Argens;;;0002;1153;293;860;;10;850;25.41;74.59;;;0.87;1.16;73.72;98.84
2008_muni_t2;83099_0003;83;Var;;;83099;Puget-Sur-Argens;;;0003;1034;188;846;;16;830;18.18;81.82;;;1.55;1.89;80.27;98.11
2008_muni_t2;83099_0004;83;Var;;;83099;Puget-Sur-Argens;;;0004;1057;269;788;;18;770;25.45;74.55;;;1.7;2.28;72.85;97.72
2008_muni_t2;83099_0005;83;Var;;;83099;Puget-Sur-Argens;;;0005;815;176;639;;15;624;21.6;78.4;;;1.84;2.35;76.56;97.65
2008_muni_t2;83104_0001;83;Var;;;83104;Rians;;;0001;1030;222;808;;14;794;21.55;78.45;;;1.36;1.73;77.09;98.27
2008_muni_t2;83104_0002;83;Var;;;83104;Rians;;;0002;1102;237;865;;10;855;21.51;78.49;;;0.91;1.16;77.59;98.84
2008_muni_t2;83104_0003;83;Var;;;83104;Rians;;;0003;1046;254;792;;13;779;24.28;75.72;;;1.24;1.64;74.47;98.36
2008_muni_t2;83112_0001;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0001;1012;307;705;;30;675;30.34;69.66;;;2.96;4.26;66.7;95.74
2008_muni_t2;83112_0002;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0002;915;339;576;;14;562;37.05;62.95;;;1.53;2.43;61.42;97.57
2008_muni_t2;83112_0003;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0003;1113;367;746;;23;723;32.97;67.03;;;2.07;3.08;64.96;96.92
2008_muni_t2;83112_0004;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0004;1057;278;779;;21;758;26.3;73.7;;;1.99;2.7;71.71;97.3
2008_muni_t2;83112_0005;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0005;998;279;719;;31;688;27.96;72.04;;;3.11;4.31;68.94;95.69
2008_muni_t2;83112_0006;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0006;893;259;634;;18;616;29.0;71.0;;;2.02;2.84;68.98;97.16
2008_muni_t2;83112_0007;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0007;799;238;561;;10;551;29.79;70.21;;;1.25;1.78;68.96;98.22
2008_muni_t2;83112_0008;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0008;604;223;381;;10;371;36.92;63.08;;;1.66;2.62;61.42;97.38
2008_muni_t2;83112_0009;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0009;851;288;563;;13;550;33.84;66.16;;;1.53;2.31;64.63;97.69
2008_muni_t2;83112_0010;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0010;805;206;599;;18;581;25.59;74.41;;;2.24;3.01;72.17;96.99
2008_muni_t2;83112_0011;83;Var;;;83112;Saint-Cyr-Sur-Mer;;;0011;1080;260;820;;30;790;24.07;75.93;;;2.78;3.66;73.15;96.34
2008_muni_t2;83116_0001;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0001;1296;512;784;;28;756;39.51;60.49;;;2.16;3.57;58.33;96.43
2008_muni_t2;83116_0002;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0002;1429;548;881;;28;853;38.35;61.65;;;1.96;3.18;59.69;96.82
2008_muni_t2;83116_0003;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0003;1113;305;808;;37;771;27.4;72.6;;;3.32;4.58;69.27;95.42
2008_muni_t2;83116_0004;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0004;1060;410;650;;27;623;38.68;61.32;;;2.55;4.15;58.77;95.85
2008_muni_t2;83116_0005;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0005;1254;444;810;;21;789;35.41;64.59;;;1.67;2.59;62.92;97.41
2008_muni_t2;83116_0006;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0006;1089;371;718;;31;687;34.07;65.93;;;2.85;4.32;63.09;95.68
2008_muni_t2;83116_0007;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0007;1268;484;784;;37;747;38.17;61.83;;;2.92;4.72;58.91;95.28
2008_muni_t2;83116_0008;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0008;1222;413;809;;29;780;33.8;66.2;;;2.37;3.58;63.83;96.42
2008_muni_t2;83116_0009;83;Var;;;83116;Saint-Maximin-La-Sainte-Baume;;;0009;1130;409;721;;32;689;36.19;63.81;;;2.83;4.44;60.97;95.56
2008_muni_t2;83119_0001;83;Var;;;83119;Saint-Tropez;;;0001;806;190;616;;16;600;23.57;76.43;;;1.99;2.6;74.44;97.4
2008_muni_t2;83119_0002;83;Var;;;83119;Saint-Tropez;;;0002;842;183;659;;21;638;21.73;78.27;;;2.49;3.19;75.77;96.81
2008_muni_t2;83119_0003;83;Var;;;83119;Saint-Tropez;;;0003;890;195;695;;22;673;21.91;78.09;;;2.47;3.17;75.62;96.83
2008_muni_t2;83119_0004;83;Var;;;83119;Saint-Tropez;;;0004;920;229;691;;9;682;24.89;75.11;;;0.98;1.3;74.13;98.7
2008_muni_t2;83119_0005;83;Var;;;83119;Saint-Tropez;;;0005;917;196;721;;15;706;21.37;78.63;;;1.64;2.08;76.99;97.92
2008_muni_t2;83119_0006;83;Var;;;83119;Saint-Tropez;;;0006;839;227;612;;14;598;27.06;72.94;;;1.67;2.29;71.28;97.71
2008_muni_t2;83123_0001;83;Var;;;83123;Sanary-Sur-Mer;;;0001;640;151;489;;15;474;23.59;76.41;;;2.34;3.07;74.06;96.93
2008_muni_t2;83123_0002;83;Var;;;83123;Sanary-Sur-Mer;;;0002;759;231;528;;18;510;30.43;69.57;;;2.37;3.41;67.19;96.59
2008_muni_t2;83123_0003;83;Var;;;83123;Sanary-Sur-Mer;;;0003;847;280;567;;13;554;33.06;66.94;;;1.53;2.29;65.41;97.71
2008_muni_t2;83123_0004;83;Var;;;83123;Sanary-Sur-Mer;;;0004;976;289;687;;28;659;29.61;70.39;;;2.87;4.08;67.52;95.92
2008_muni_t2;83123_0005;83;Var;;;83123;Sanary-Sur-Mer;;;0005;886;289;597;;14;583;32.62;67.38;;;1.58;2.35;65.8;97.65
2008_muni_t2;83123_0006;83;Var;;;83123;Sanary-Sur-Mer;;;0006;586;152;434;;8;426;25.94;74.06;;;1.37;1.84;72.7;98.16
2008_muni_t2;83123_0007;83;Var;;;83123;Sanary-Sur-Mer;;;0007;739;205;534;;25;509;27.74;72.26;;;3.38;4.68;68.88;95.32
2008_muni_t2;83123_0008;83;Var;;;83123;Sanary-Sur-Mer;;;0008;795;217;578;;17;561;27.3;72.7;;;2.14;2.94;70.57;97.06
2008_muni_t2;83123_0009;83;Var;;;83123;Sanary-Sur-Mer;;;0009;623;170;453;;19;434;27.29;72.71;;;3.05;4.19;69.66;95.81
2008_muni_t2;83123_0010;83;Var;;;83123;Sanary-Sur-Mer;;;0010;778;238;540;;21;519;30.59;69.41;;;2.7;3.89;66.71;96.11
2008_muni_t2;83123_0011;83;Var;;;83123;Sanary-Sur-Mer;;;0011;824;301;523;;17;506;36.53;63.47;;;2.06;3.25;61.41;96.75
2008_muni_t2;83123_0012;83;Var;;;83123;Sanary-Sur-Mer;;;0012;816;243;573;;16;557;29.78;70.22;;;1.96;2.79;68.26;97.21
2008_muni_t2;83123_0013;83;Var;;;83123;Sanary-Sur-Mer;;;0013;868;257;611;;19;592;29.61;70.39;;;2.19;3.11;68.2;96.89
2008_muni_t2;83123_0014;83;Var;;;83123;Sanary-Sur-Mer;;;0014;921;304;617;;22;595;33.01;66.99;;;2.39;3.57;64.6;96.43
2008_muni_t2;83123_0015;83;Var;;;83123;Sanary-Sur-Mer;;;0015;882;256;626;;10;616;29.02;70.98;;;1.13;1.6;69.84;98.4
2008_muni_t2;83123_0016;83;Var;;;83123;Sanary-Sur-Mer;;;0016;918;251;667;;21;646;27.34;72.66;;;2.29;3.15;70.37;96.85
2008_muni_t2;83123_0017;83;Var;;;83123;Sanary-Sur-Mer;;;0017;667;202;465;;17;448;30.28;69.72;;;2.55;3.66;67.17;96.34
2008_muni_t2;83123_0018;83;Var;;;83123;Sanary-Sur-Mer;;;0018;790;223;567;;13;554;28.23;71.77;;;1.65;2.29;70.13;97.71
2008_muni_t2;83123_0019;83;Var;;;83123;Sanary-Sur-Mer;;;0019;860;284;576;;8;568;33.02;66.98;;;0.93;1.39;66.05;98.61
2008_muni_t2;83126_0001;83;Var;;;83126;La Seyne-Sur-Mer;;;0001;628;294;334;;15;319;46.82;53.18;;;2.39;4.49;50.8;95.51
2008_muni_t2;83126_0002;83;Var;;;83126;La Seyne-Sur-Mer;;;0002;848;415;433;;25;408;48.94;51.06;;;2.95;5.77;48.11;94.23
2008_muni_t2;83126_0003;83;Var;;;83126;La Seyne-Sur-Mer;;;0003;793;339;454;;28;426;42.75;57.25;;;3.53;6.17;53.72;93.83
2008_muni_t2;83126_0004;83;Var;;;83126;La Seyne-Sur-Mer;;;0004;984;458;526;;25;501;46.54;53.46;;;2.54;4.75;50.91;95.25
2008_muni_t2;83126_0005;83;Var;;;83126;La Seyne-Sur-Mer;;;0005;935;345;590;;27;563;36.9;63.1;;;2.89;4.58;60.21;95.42
2008_muni_t2;83126_0006;83;Var;;;83126;La Seyne-Sur-Mer;;;0006;696;301;395;;16;379;43.25;56.75;;;2.3;4.05;54.45;95.95
2008_muni_t2;83126_0007;83;Var;;;83126;La Seyne-Sur-Mer;;;0007;823;319;504;;21;483;38.76;61.24;;;2.55;4.17;58.69;95.83
2008_muni_t2;83126_0008;83;Var;;;83126;La Seyne-Sur-Mer;;;0008;929;353;576;;24;552;38.0;62.0;;;2.58;4.17;59.42;95.83
2008_muni_t2;83126_0009;83;Var;;;83126;La Seyne-Sur-Mer;;;0009;1030;385;645;;35;610;37.38;62.62;;;3.4;5.43;59.22;94.57
2008_muni_t2;83126_0010;83;Var;;;83126;La Seyne-Sur-Mer;;;0010;975;331;644;;28;616;33.95;66.05;;;2.87;4.35;63.18;95.65
2008_muni_t2;83126_0011;83;Var;;;83126;La Seyne-Sur-Mer;;;0011;993;441;552;;19;533;44.41;55.59;;;1.91;3.44;53.68;96.56
2008_muni_t2;83126_0012;83;Var;;;83126;La Seyne-Sur-Mer;;;0012;808;405;403;;15;388;50.12;49.88;;;1.86;3.72;48.02;96.28
2008_muni_t2;83126_0013;83;Var;;;83126;La Seyne-Sur-Mer;;;0013;946;451;495;;18;477;47.67;52.33;;;1.9;3.64;50.42;96.36
2008_muni_t2;83126_0014;83;Var;;;83126;La Seyne-Sur-Mer;;;0014;955;477;478;;12;466;49.95;50.05;;;1.26;2.51;48.8;97.49
2008_muni_t2;83126_0015;83;Var;;;83126;La Seyne-Sur-Mer;;;0015;857;387;470;;18;452;45.16;54.84;;;2.1;3.83;52.74;96.17
2008_muni_t2;83126_0016;83;Var;;;83126;La Seyne-Sur-Mer;;;0016;980;375;605;;23;582;38.27;61.73;;;2.35;3.8;59.39;96.2
2008_muni_t2;83126_0017;83;Var;;;83126;La Seyne-Sur-Mer;;;0017;980;367;613;;14;599;37.45;62.55;;;1.43;2.28;61.12;97.72
2008_muni_t2;83126_0018;83;Var;;;83126;La Seyne-Sur-Mer;;;0018;860;331;529;;27;502;38.49;61.51;;;3.14;5.1;58.37;94.9
2008_muni_t2;83126_0019;83;Var;;;83126;La Seyne-Sur-Mer;;;0019;804;327;477;;22;455;40.67;59.33;;;2.74;4.61;56.59;95.39
2008_muni_t2;83126_0020;83;Var;;;83126;La Seyne-Sur-Mer;;;0020;844;332;512;;23;489;39.34;60.66;;;2.73;4.49;57.94;95.51
2008_muni_t2;83126_0021;83;Var;;;83126;La Seyne-Sur-Mer;;;0021;808;308;500;;21;479;38.12;61.88;;;2.6;4.2;59.28;95.8
2008_muni_t2;83126_0022;83;Var;;;83126;La Seyne-Sur-Mer;;;0022;884;358;526;;26;500;40.5;59.5;;;2.94;4.94;56.56;95.06
2008_muni_t2;83126_0023;83;Var;;;83126;La Seyne-Sur-Mer;;;0023;715;255;460;;22;438;35.66;64.34;;;3.08;4.78;61.26;95.22
2008_muni_t2;83126_0024;83;Var;;;83126;La Seyne-Sur-Mer;;;0024;726;278;448;;22;426;38.29;61.71;;;3.03;4.91;58.68;95.09
2008_muni_t2;83126_0025;83;Var;;;83126;La Seyne-Sur-Mer;;;0025;1104;529;575;;10;565;47.92;52.08;;;0.91;1.74;51.18;98.26
2008_muni_t2;83126_0026;83;Var;;;83126;La Seyne-Sur-Mer;;;0026;1018;479;539;;19;520;47.05;52.95;;;1.87;3.53;51.08;96.47
2008_muni_t2;83126_0027;83;Var;;;83126;La Seyne-Sur-Mer;;;0027;782;310;472;;17;455;39.64;60.36;;;2.17;3.6;58.18;96.4
2008_muni_t2;83126_0028;83;Var;;;83126;La Seyne-Sur-Mer;;;0028;711;267;444;;21;423;37.55;62.45;;;2.95;4.73;59.49;95.27
2008_muni_t2;83126_0029;83;Var;;;83126;La Seyne-Sur-Mer;;;0029;987;388;599;;25;574;39.31;60.69;;;2.53;4.17;58.16;95.83
2008_muni_t2;83126_0030;83;Var;;;83126;La Seyne-Sur-Mer;;;0030;748;271;477;;20;457;36.23;63.77;;;2.67;4.19;61.1;95.81
2008_muni_t2;83126_0031;83;Var;;;83126;La Seyne-Sur-Mer;;;0031;1009;403;606;;36;570;39.94;60.06;;;3.57;5.94;56.49;94.06
2008_muni_t2;83126_0032;83;Var;;;83126;La Seyne-Sur-Mer;;;0032;1035;368;667;;36;631;35.56;64.44;;;3.48;5.4;60.97;94.6
2008_muni_t2;83126_0033;83;Var;;;83126;La Seyne-Sur-Mer;;;0033;953;382;571;;31;540;40.08;59.92;;;3.25;5.43;56.66;94.57
2008_muni_t2;83126_0034;83;Var;;;83126;La Seyne-Sur-Mer;;;0034;1094;427;667;;30;637;39.03;60.97;;;2.74;4.5;58.23;95.5
2008_muni_t2;83126_0035;83;Var;;;83126;La Seyne-Sur-Mer;;;0035;1107;400;707;;37;670;36.13;63.87;;;3.34;5.23;60.52;94.77
2008_muni_t2;83126_0036;83;Var;;;83126;La Seyne-Sur-Mer;;;0036;1072;415;657;;30;627;38.71;61.29;;;2.8;4.57;58.49;95.43
2008_muni_t2;83126_0037;83;Var;;;83126;La Seyne-Sur-Mer;;;0037;968;364;604;;28;576;37.6;62.4;;;2.89;4.64;59.5;95.36
2008_muni_t2;83126_0038;83;Var;;;83126;La Seyne-Sur-Mer;;;0038;1012;385;627;;24;603;38.04;61.96;;;2.37;3.83;59.58;96.17
2008_muni_t2;83126_0039;83;Var;;;83126;La Seyne-Sur-Mer;;;0039;952;379;573;;32;541;39.81;60.19;;;3.36;5.58;56.83;94.42
2008_muni_t2;83126_0040;83;Var;;;83126;La Seyne-Sur-Mer;;;0040;940;358;582;;29;553;38.09;61.91;;;3.09;4.98;58.83;95.02
2008_muni_t2;83126_0041;83;Var;;;83126;La Seyne-Sur-Mer;;;0041;972;374;598;;33;565;38.48;61.52;;;3.4;5.52;58.13;94.48
2008_muni_t2;83126_0042;83;Var;;;83126;La Seyne-Sur-Mer;;;0042;1030;405;625;;27;598;39.32;60.68;;;2.62;4.32;58.06;95.68
2008_muni_t2;83126_0043;83;Var;;;83126;La Seyne-Sur-Mer;;;0043;1011;379;632;;35;597;37.49;62.51;;;3.46;5.54;59.05;94.46
2008_muni_t2;83126_0044;83;Var;;;83126;La Seyne-Sur-Mer;;;0044;1015;360;655;;25;630;35.47;64.53;;;2.46;3.82;62.07;96.18
2008_muni_t2;83126_0045;83;Var;;;83126;La Seyne-Sur-Mer;;;0045;895;369;526;;26;500;41.23;58.77;;;2.91;4.94;55.87;95.06
2008_muni_t2;83126_0046;83;Var;;;83126;La Seyne-Sur-Mer;;;0046;686;246;440;;37;403;35.86;64.14;;;5.39;8.41;58.75;91.59
2008_muni_t2;83126_0047;83;Var;;;83126;La Seyne-Sur-Mer;;;0047;789;294;495;;31;464;37.26;62.74;;;3.93;6.26;58.81;93.74
2008_muni_t2;83129_0001;83;Var;;;83129;Six-Fours-Les-Plages;;;0001;872;324;548;;20;528;37.16;62.84;;;2.29;3.65;60.55;96.35
2008_muni_t2;83129_0002;83;Var;;;83129;Six-Fours-Les-Plages;;;0002;1002;399;603;;21;582;39.82;60.18;;;2.1;3.48;58.08;96.52
2008_muni_t2;83129_0003;83;Var;;;83129;Six-Fours-Les-Plages;;;0003;904;377;527;;22;505;41.7;58.3;;;2.43;4.17;55.86;95.83
2008_muni_t2;83129_0004;83;Var;;;83129;Six-Fours-Les-Plages;;;0004;905;352;553;;20;533;38.9;61.1;;;2.21;3.62;58.9;96.38
2008_muni_t2;83129_0005;83;Var;;;83129;Six-Fours-Les-Plages;;;0005;969;376;593;;23;570;38.8;61.2;;;2.37;3.88;58.82;96.12
2008_muni_t2;83129_0006;83;Var;;;83129;Six-Fours-Les-Plages;;;0006;926;375;551;;14;537;40.5;59.5;;;1.51;2.54;57.99;97.46
2008_muni_t2;83129_0007;83;Var;;;83129;Six-Fours-Les-Plages;;;0007;1015;415;600;;25;575;40.89;59.11;;;2.46;4.17;56.65;95.83
2008_muni_t2;83129_0008;83;Var;;;83129;Six-Fours-Les-Plages;;;0008;969;352;617;;28;589;36.33;63.67;;;2.89;4.54;60.78;95.46
2008_muni_t2;83129_0009;83;Var;;;83129;Six-Fours-Les-Plages;;;0009;950;363;587;;23;564;38.21;61.79;;;2.42;3.92;59.37;96.08
2008_muni_t2;83129_0010;83;Var;;;83129;Six-Fours-Les-Plages;;;0010;941;379;562;;23;539;40.28;59.72;;;2.44;4.09;57.28;95.91
2008_muni_t2;83129_0011;83;Var;;;83129;Six-Fours-Les-Plages;;;0011;939;385;554;;19;535;41.0;59.0;;;2.02;3.43;56.98;96.57
2008_muni_t2;83129_0012;83;Var;;;83129;Six-Fours-Les-Plages;;;0012;885;373;512;;15;497;42.15;57.85;;;1.69;2.93;56.16;97.07
2008_muni_t2;83129_0013;83;Var;;;83129;Six-Fours-Les-Plages;;;0013;830;329;501;;13;488;39.64;60.36;;;1.57;2.59;58.8;97.41
2008_muni_t2;83129_0014;83;Var;;;83129;Six-Fours-Les-Plages;;;0014;876;392;484;;12;472;44.75;55.25;;;1.37;2.48;53.88;97.52
2008_muni_t2;83129_0015;83;Var;;;83129;Six-Fours-Les-Plages;;;0015;887;340;547;;14;533;38.33;61.67;;;1.58;2.56;60.09;97.44
2008_muni_t2;83129_0016;83;Var;;;83129;Six-Fours-Les-Plages;;;0016;942;311;631;;23;608;33.01;66.99;;;2.44;3.65;64.54;96.35
2008_muni_t2;83129_0017;83;Var;;;83129;Six-Fours-Les-Plages;;;0017;921;336;585;;23;562;36.48;63.52;;;2.5;3.93;61.02;96.07
2008_muni_t2;83129_0018;83;Var;;;83129;Six-Fours-Les-Plages;;;0018;882;355;527;;17;510;40.25;59.75;;;1.93;3.23;57.82;96.77
2008_muni_t2;83129_0019;83;Var;;;83129;Six-Fours-Les-Plages;;;0019;876;293;583;;17;566;33.45;66.55;;;1.94;2.92;64.61;97.08
2008_muni_t2;83129_0020;83;Var;;;83129;Six-Fours-Les-Plages;;;0020;1047;460;587;;16;571;43.94;56.06;;;1.53;2.73;54.54;97.27
2008_muni_t2;83129_0021;83;Var;;;83129;Six-Fours-Les-Plages;;;0021;964;366;598;;19;579;37.97;62.03;;;1.97;3.18;60.06;96.82
2008_muni_t2;83129_0022;83;Var;;;83129;Six-Fours-Les-Plages;;;0022;965;406;559;;37;522;42.07;57.93;;;3.83;6.62;54.09;93.38
2008_muni_t2;83129_0023;83;Var;;;83129;Six-Fours-Les-Plages;;;0023;1039;397;642;;21;621;38.21;61.79;;;2.02;3.27;59.77;96.73
2008_muni_t2;83129_0024;83;Var;;;83129;Six-Fours-Les-Plages;;;0024;912;323;589;;21;568;35.42;64.58;;;2.3;3.57;62.28;96.43
2008_muni_t2;83129_0025;83;Var;;;83129;Six-Fours-Les-Plages;;;0025;972;424;548;;17;531;43.62;56.38;;;1.75;3.1;54.63;96.9
2008_muni_t2;83129_0026;83;Var;;;83129;Six-Fours-Les-Plages;;;0026;983;402;581;;18;563;40.9;59.1;;;1.83;3.1;57.27;96.9
2008_muni_t2;83129_0027;83;Var;;;83129;Six-Fours-Les-Plages;;;0027;872;373;499;;18;481;42.78;57.22;;;2.06;3.61;55.16;96.39
2008_muni_t2;83129_0028;83;Var;;;83129;Six-Fours-Les-Plages;;;0028;940;317;623;;17;606;33.72;66.28;;;1.81;2.73;64.47;97.27
2008_muni_t2;83129_0029;83;Var;;;83129;Six-Fours-Les-Plages;;;0029;976;357;619;;22;597;36.58;63.42;;;2.25;3.55;61.17;96.45
2008_muni_t2;83129_0030;83;Var;;;83129;Six-Fours-Les-Plages;;;0030;926;331;595;;12;583;35.75;64.25;;;1.3;2.02;62.96;97.98
2008_muni_t2;83130_0001;83;Var;;;83130;Solliès-Pont;;;0001;937;383;554;;15;539;40.88;59.12;;;1.6;2.71;57.52;97.29
2008_muni_t2;83130_0002;83;Var;;;83130;Solliès-Pont;;;0002;761;252;509;;14;495;33.11;66.89;;;1.84;2.75;65.05;97.25
2008_muni_t2;83130_0003;83;Var;;;83130;Solliès-Pont;;;0003;895;303;592;;20;572;33.85;66.15;;;2.23;3.38;63.91;96.62
2008_muni_t2;83130_0004;83;Var;;;83130;Solliès-Pont;;;0004;1094;359;735;;26;709;32.82;67.18;;;2.38;3.54;64.81;96.46
2008_muni_t2;83130_0005;83;Var;;;83130;Solliès-Pont;;;0005;915;287;628;;31;597;31.37;68.63;;;3.39;4.94;65.25;95.06
2008_muni_t2;83130_0006;83;Var;;;83130;Solliès-Pont;;;0006;1161;513;648;;24;624;44.19;55.81;;;2.07;3.7;53.75;96.3
2008_muni_t2;83130_0007;83;Var;;;83130;Solliès-Pont;;;0007;935;338;597;;28;569;36.15;63.85;;;2.99;4.69;60.86;95.31
2008_muni_t2;83130_0008;83;Var;;;83130;Solliès-Pont;;;0008;921;321;600;;17;583;34.85;65.15;;;1.85;2.83;63.3;97.17
2008_muni_t2;83130_0009;83;Var;;;83130;Solliès-Pont;;;0009;852;264;588;;18;570;30.99;69.01;;;2.11;3.06;66.9;96.94
2008_muni_t2;83141_0001;83;Var;;;83141;Trans-En-Provence;;;0001;693;190;503;;10;493;27.42;72.58;;;1.44;1.99;71.14;98.01
2008_muni_t2;83141_0002;83;Var;;;83141;Trans-En-Provence;;;0002;408;147;261;;8;253;36.03;63.97;;;1.96;3.07;62.01;96.93
2008_muni_t2;83141_0003;83;Var;;;83141;Trans-En-Provence;;;0003;731;194;537;;13;524;26.54;73.46;;;1.78;2.42;71.68;97.58
2008_muni_t2;83141_0004;83;Var;;;83141;Trans-En-Provence;;;0004;695;173;522;;14;508;24.89;75.11;;;2.01;2.68;73.09;97.32
2008_muni_t2;83141_0005;83;Var;;;83141;Trans-En-Provence;;;0005;613;185;428;;9;419;30.18;69.82;;;1.47;2.1;68.35;97.9
2008_muni_t2;83141_0006;83;Var;;;83141;Trans-En-Provence;;;0006;956;218;738;;15;723;22.8;77.2;;;1.57;2.03;75.63;97.97
2008_muni_t2;84003_0001;84;Vaucluse;;;84003;Apt;;;0001;1140;360;780;;71;709;31.58;68.42;;;6.23;9.1;62.19;90.9
2008_muni_t2;84003_0002;84;Vaucluse;;;84003;Apt;;;0002;840;265;575;;40;535;31.55;68.45;;;4.76;6.96;63.69;93.04
2008_muni_t2;84003_0003;84;Vaucluse;;;84003;Apt;;;0003;785;246;539;;43;496;31.34;68.66;;;5.48;7.98;63.18;92.02
2008_muni_t2;84003_0004;84;Vaucluse;;;84003;Apt;;;0004;802;311;491;;18;473;38.78;61.22;;;2.24;3.67;58.98;96.33
